"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.790,3.682,50.498,0.023,0.000,0.007,165630.444,614529.463,812740608.0,8781824.0,34070528.0,66803032064.0
6.246,0.062,93.691,0.0,0.0,0.0,0.0,0.0,812613632.0,8781824.0,34070528.0,66803159040.0
6.283,0.063,93.654,0.0,0.0,0.0,0.0,0.0,812752896.0,8781824.0,34070528.0,66803019776.0
6.254,0.063,93.684,0.0,0.0,0.0,4096.0,0.0,813449216.0,8781824.0,34070528.0,66802323456.0
6.254,0.094,93.652,0.0,0.0,0.0,0.0,0.0,813076480.0,8781824.0,34070528.0,66802696192.0
6.258,0.031,93.711,0.0,0.0,0.0,0.0,0.0,812957696.0,8781824.0,34070528.0,66802814976.0
6.287,0.063,93.650,0.0,0.0,0.0,0.0,24576.0,812957696.0,8790016.0,34062336.0,66802814976.0
6.258,0.094,93.648,0.0,0.0,0.0,0.0,0.0,812703744.0,8790016.0,34062336.0,66803068928.0
6.254,0.063,93.684,0.0,0.0,0.0,0.0,0.0,812298240.0,8790016.0,34070528.0,66803466240.0
6.256,0.063,93.682,0.0,0.0,0.0,0.0,0.0,812163072.0,8790016.0,34070528.0,66803601408.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:10:15 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.790,3.682,50.498,0.023,0.000,0.007,165630.371,614529.195,815456256.0,8790016.0,34070528.0,66800308224.0
12.531,0.031,87.438,0.0,0.0,0.0,0.0,0.0,815169536.0,8790016.0,34070528.0,66800594944.0
12.504,0.063,87.434,0.0,0.0,0.0,0.0,0.0,814915584.0,8790016.0,34070528.0,66800848896.0
12.512,0.063,87.426,0.0,0.0,0.0,0.0,0.0,814649344.0,8790016.0,34070528.0,66801115136.0
12.508,0.063,87.430,0.0,0.0,0.0,0.0,0.0,814522368.0,8790016.0,34070528.0,66801242112.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:10:21 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.790,3.682,50.498,0.023,0.000,0.007,165630.329,614529.037,818475008.0,8798208.0,34070528.0,66797281280.0
25.023,0.062,74.914,0.0,0.0,0.0,0.0,0.0,818081792.0,8798208.0,34074624.0,66797670400.0
25.008,0.031,74.961,0.0,0.0,0.0,0.0,0.0,818089984.0,8798208.0,34074624.0,66797662208.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:10:26 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.790,3.682,50.498,0.023,0.000,0.007,165630.301,614528.933,820412416.0,8798208.0,34078720.0,66795335680.0
31.252,0.062,68.686,0.0,0.0,0.0,0.0,0.0,821772288.0,8798208.0,34078720.0,66793975808.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:10:30 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.790,3.682,50.498,0.023,0.000,0.007,165630.276,614528.841,826634240.0,8806400.0,34078720.0,66789105664.0
37.520,0.0,62.480,0.0,0.0,0.0,0.0,0.0,826736640.0,8806400.0,34078720.0,66789003264.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:10:33 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.790,3.682,50.498,0.023,0.000,0.007,165630.250,614528.747,828870656.0,8806400.0,34078720.0,66786869248.0
50.031,0.031,49.938,0.0,0.0,0.0,0.0,65536.0,828878848.0,8806400.0,34078720.0,66786861056.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:10:37 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.790,3.682,50.498,0.023,0.000,0.007,165630.228,614528.666,837087232.0,8814592.0,34082816.0,66778640384.0
68.740,0.063,31.197,0.0,0.0,0.0,0.0,0.0,837746688.0,8814592.0,34082816.0,66777980928.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:10:40 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.790,3.682,50.498,0.023,0.000,0.007,165630.208,614528.593,846049280.0,8814592.0,34082816.0,66769678336.0
73.057,0.0,26.943,0.0,0.0,0.0,0.0,0.0,846454784.0,8814592.0,34082816.0,66769272832.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 01:10:43 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.790,3.682,50.498,0.023,0.000,0.007,165630.188,614528.520,848629760.0,8822784.0,34074624.0,66767097856.0
67.291,0.031,32.678,0.0,0.0,0.0,0.0,0.0,848613376.0,8822784.0,34082816.0,66767106048.0
