6.256,0.094,93.650,0.0,0.0,0.0,0.0,0.0,802062336.0,11845632.0,50118656.0,66794598400.0
6.256,0.063,93.650,0.031,0.0,0.0,0.0,20480.0,801959936.0,11853824.0,50114560.0,66794696704.0
6.256,0.063,93.682,0.0,0.0,0.0,0.0,0.0,802082816.0,11853824.0,50118656.0,66794569728.0
6.283,0.063,93.654,0.0,0.0,0.0,0.0,0.0,801931264.0,11853824.0,50118656.0,66794721280.0
6.258,0.063,93.680,0.0,0.0,0.0,0.0,0.0,801931264.0,11853824.0,50118656.0,66794721280.0
6.258,0.031,93.711,0.0,0.0,0.0,0.0,0.0,801804288.0,11853824.0,50118656.0,66794848256.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 03:23:12 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.780,3.681,50.509,0.023,0.000,0.007,165579.056,614338.232,805765120.0,11853824.0,50118656.0,66790887424.0
12.523,0.094,87.383,0.0,0.0,0.0,0.0,0.0,806010880.0,11853824.0,50118656.0,66790641664.0
12.504,0.063,87.434,0.0,0.0,0.0,0.0,8192.0,806019072.0,11853824.0,50118656.0,66790633472.0
12.516,0.063,87.422,0.0,0.0,0.0,0.0,0.0,806019072.0,11853824.0,50118656.0,66790633472.0
12.508,0.063,87.430,0.0,0.0,0.0,0.0,0.0,805822464.0,11853824.0,50118656.0,66790830080.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 03:23:19 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.780,3.681,50.509,0.023,0.000,0.007,165579.013,614338.074,810299392.0,11862016.0,50110464.0,66786353152.0
25.016,0.031,74.953,0.0,0.0,0.0,0.0,0.0,810672128.0,11862016.0,50118656.0,66785972224.0
25.016,0.063,74.922,0.0,0.0,0.0,0.0,0.0,810430464.0,11862016.0,50122752.0,66786209792.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 03:23:23 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.780,3.681,50.509,0.023,0.000,0.007,165578.985,614337.970,813260800.0,11862016.0,50126848.0,66783375360.0
31.262,0.062,68.676,0.0,0.0,0.0,0.0,20480.0,813383680.0,11870208.0,50122752.0,66783248384.0
26.758,0.031,73.210,0.0,0.0,0.0,0.0,0.0,813363200.0,11870208.0,50126848.0,66783264768.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 03:23:27 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.780,3.681,50.509,0.023,0.000,0.007,165578.958,614337.873,815149056.0,11870208.0,50126848.0,66781478912.0
37.520,0.031,62.449,0.0,0.0,0.0,0.0,0.0,815620096.0,11870208.0,50126848.0,66781007872.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 03:23:31 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.780,3.681,50.509,0.023,0.000,0.007,165578.934,614337.783,822644736.0,11870208.0,50126848.0,66773983232.0
50.031,0.031,49.938,0.0,0.0,0.0,0.0,0.0,823025664.0,11870208.0,50126848.0,66773602304.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 03:23:34 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.780,3.681,50.509,0.023,0.000,0.007,165578.911,614337.699,831053824.0,11878400.0,50130944.0,66765561856.0
67.395,0.0,32.605,0.0,0.0,0.0,0.0,0.0,831307776.0,11878400.0,50130944.0,66765307904.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 03:23:38 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.780,3.681,50.509,0.023,0.000,0.007,165578.890,614337.621,840261632.0,11878400.0,50130944.0,66756354048.0


"Host:","compute-641-14.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 03:23:41 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.780,3.681,50.509,0.023,0.000,0.007,165578.871,614337.550,842956800.0,11886592.0,50126848.0,66753654784.0
71.090,0.062,28.848,0.0,0.0,0.0,0.0,0.0,843198464.0,11886592.0,50130944.0,66753409024.0
